o_assignment_grade,o_free_time,o_num_assignments,a_submit,a_rest,a_work,r,op_assignment_grade,op_free_time,op_num_assignments,ap_submit,ap_rest,ap_work,day
92.92698119839393,7,1,False,0.4,0.6,0.2870140819905371,,3,1,False,0.1,0.9,5
66.4643678452361,6,1,True,,,0.0,85.96068925023168,5,0,False,0.8,0.2,5
,3,1,True,,,0.0,94.0881040110386,3,0,False,0.4,0.6,5
54.19326932189964,6,0,False,0.7,0.3,0.3727587949203641,,2,0,False,0.7,0.3,5
87.02195045296627,5,0,False,0.1,0.9,0.5359245632661148,,0,0,False,0.5,0.5,5
98.13366605135325,5,0,False,0.3,0.7,0.1641138330946183,,6,0,False,0.9,0.1,5
,5,1,False,0.8,0.2,0.1610073928034359,,4,1,False,0.1,0.9,5
79.91102023046912,2,1,False,0.1,0.9,0.2297256605404867,,2,1,True,,,5
,1,2,False,0.7,0.3,0.7102117446560932,,6,2,False,0.9,0.1,5
,5,2,True,,,0.010000000000000009,88.99989097250952,0,1,False,0.7,0.3,5
67.18044210847079,5,0,False,0.3,0.7,0.5104657932722604,,7,0,False,0.8,0.2,5
,5,2,False,0.1,0.9,1.0419103802451728,,3,2,True,,,5
,3,1,False,0.4,0.6,-0.2033816429340456,,5,1,False,0.6,0.4,5
100.0,1,0,False,0.4,0.6,0.22075435445206038,,7,0,False,0.4,0.6,5
,3,2,True,,,0.010000000000000009,95.88448887433859,1,1,True,,,5
,1,2,True,,,0.010000000000000009,95.71869243107933,4,1,False,0.6,0.4,5
,2,1,False,0.7,0.3,0.13217571962632438,73.84943641831242,5,1,True,,,5
,4,1,True,,,0.010000000000000009,68.02204588660234,2,0,False,0.9,0.1,5
,0,1,False,0.6,0.4,0.05782687898324965,,6,1,True,,,5
,6,1,True,,,0.010000000000000009,79.74586035381179,5,0,False,0.1,0.9,5
,4,1,False,0.7,0.3,-0.025648250362503844,,1,1,False,0.1,0.9,5
100.0,2,0,False,0.0,1.0,0.5858404840926146,,1,0,False,0.8,0.2,5
68.6368681577184,1,1,False,0.7,0.3,0.5019105556093444,,1,1,True,,,5
92.88912723811913,1,1,False,0.2,0.8,0.696576433916426,,2,1,False,0.5,0.5,5
98.20403869523017,4,1,False,0.7,0.3,0.049248544055268684,,3,1,False,0.9,0.1,5
,4,1,False,0.1,0.9,-0.3022234902580896,,6,1,False,0.7,0.3,5
61.8028820616631,1,1,True,,,0.010000000000000009,93.94679239841389,3,0,False,0.1,0.9,5
66.04261767425957,7,0,False,0.2,0.8,0.13005971270431682,,5,0,False,0.7,0.3,5
,3,2,False,1.0,0.0,-0.4577683781309171,,6,2,False,0.2,0.8,5
87.2538386619546,0,0,False,0.9,0.1,-0.07888116548813215,,5,0,False,0.5,0.5,5
,1,2,False,0.8,0.2,-0.12841084478122783,,6,2,False,0.6,0.4,5
89.39771577688003,5,0,False,0.5,0.5,-0.1349182364879311,100.0,4,0,False,0.5,0.5,5
,4,2,False,0.3,0.7,-0.03845945101603104,,6,2,False,0.2,0.8,5
74.69659359412609,6,0,False,0.6,0.4,0.3555094929991434,,3,1,True,,,6
,6,2,False,0.2,0.8,0.29168788256877465,,3,3,True,,,6
,3,1,False,0.1,0.9,0.16903760319621725,100.0,5,2,True,,,6
85.96068925023168,5,0,False,0.8,0.2,0.2353578719855432,,5,1,False,0.2,0.8,6
94.0881040110386,3,0,False,0.4,0.6,-0.09248909934024663,,5,1,False,0.4,0.6,6
,2,0,False,0.7,0.3,0.3410980053024237,38.601512865991715,0,1,False,0.3,0.7,6
,0,0,False,0.5,0.5,0.35655388927296894,,6,1,False,0.0,1.0,6
,6,0,False,0.9,0.1,-0.19500176089795168,,4,1,True,,,6
,4,1,False,0.1,0.9,0.1779204360986112,,2,2,False,0.8,0.2,6
,2,1,True,,,0.010000000000000009,89.81621875006572,1,1,False,0.2,0.8,6
,6,2,False,0.9,0.1,0.1282792844449826,,5,3,True,,,6
88.99989097250952,0,1,False,0.7,0.3,-0.2749124190143273,,0,2,True,,,6
,7,0,False,0.8,0.2,0.07371341896534112,,4,1,True,,,6
,3,2,True,,,0.010000000000000009,86.22459413817047,4,2,False,0.9,0.1,6
,5,1,False,0.6,0.4,0.3253165326352866,,4,2,False,0.8,0.2,6
,7,0,False,0.4,0.6,0.02003204739974418,,4,1,False,0.5,0.5,6
95.88448887433859,1,1,True,,,0.010000000000000009,93.87027324780429,3,1,False,0.4,0.6,6
95.71869243107933,4,1,False,0.6,0.4,0.374821196143599,,3,2,True,,,6
73.84943641831242,5,1,True,,,0.010000000000000009,97.18309542118081,2,1,True,,,6
68.02204588660234,2,0,False,0.9,0.1,-0.24620720834196252,,7,1,False,0.0,1.0,6
,6,1,True,,,0.010000000000000002,89.06840403747779,7,1,False,0.9,0.1,6
79.74586035381179,5,0,False,0.1,0.9,0.32461212425357605,,1,1,False,0.5,0.5,6
,1,1,False,0.1,0.9,0.6401062365927208,,4,2,False,0.1,0.9,6
,1,0,False,0.8,0.2,-0.022339783848050576,,1,1,True,,,6
,1,1,True,,,0.009999999999999995,99.45181087137111,3,1,True,,,6
,2,1,False,0.5,0.5,0.48006563398132096,,6,2,True,,,6
,3,1,False,0.9,0.1,0.12768625984591708,,4,2,False,0.6,0.4,6
,6,1,False,0.7,0.3,0.08208526518103976,,4,2,False,0.3,0.7,6
93.94679239841389,3,0,False,0.1,0.9,0.33183215352487716,,4,1,True,,,6
,5,0,False,0.7,0.3,0.269955459690002,,4,1,False,0.1,0.9,6
,6,2,False,0.2,0.8,-0.030756509380790248,,4,3,False,0.4,0.6,6
,5,0,False,0.5,0.5,1.028403362787524,,5,1,False,0.6,0.4,6
,6,2,False,0.6,0.4,-0.07192055634987005,,1,3,False,0.1,0.9,6
100.0,4,0,False,0.5,0.5,0.22461017060676336,,6,1,True,,,6
,6,2,False,0.2,0.8,-0.34483006425618057,,0,3,False,0.3,0.7,6
,3,1,True,,,0.010000000000000009,92.7465546335483,5,0,False,0.1,0.9,7
,3,3,True,,,0.010000000000000009,100.0,4,2,False,0.4,0.6,7
100.0,5,2,True,,,0.010000000000000009,100.0,5,1,False,0.5,0.5,7
,5,1,False,0.2,0.8,-0.05435019042060513,,3,1,True,,,7
,5,1,False,0.4,0.6,0.32099958447717025,,0,1,False,0.9,0.1,7
38.601512865991715,0,1,False,0.3,0.7,0.3262582714343806,,3,1,False,0.3,0.7,7
,6,1,False,0.0,1.0,0.6392433278934568,57.58019399705833,4,1,False,0.4,0.6,7
,4,1,True,,,0.010000000000000009,82.5600300088302,5,0,False,0.3,0.7,7
,2,2,False,0.8,0.2,0.21763939459862425,,1,2,False,0.9,0.1,7
89.81621875006572,1,1,False,0.2,0.8,0.010016429550480432,,5,1,True,,,7
,5,3,True,,,0.010000000000000009,98.12383814131101,5,2,False,0.5,0.5,7
,0,2,True,,,0.010000000000000009,96.55897455848609,2,1,False,0.7,0.3,7
,4,1,True,,,0.010000000000000009,56.122198564378714,0,0,False,0.2,0.8,7
86.22459413817047,4,2,False,0.9,0.1,-0.4804833358474734,,2,2,False,0.5,0.5,7
,4,2,False,0.8,0.2,0.01738764271545082,,6,2,False,1.0,0.0,7
,4,1,False,0.5,0.5,0.07722775437574664,60.763443571400124,1,1,False,0.0,1.0,7
93.87027324780429,3,1,False,0.4,0.6,0.41509567924607127,,6,1,False,0.5,0.5,7
,3,2,True,,,0.010000000000000009,85.96358584098697,5,1,False,0.1,0.9,7
97.18309542118081,2,1,True,,,0.010000000000000009,88.00110565597852,6,0,False,0.7,0.3,7
,7,1,False,0.0,1.0,0.8018428145010188,,4,1,False,0.4,0.6,7
89.06840403747779,7,1,False,0.9,0.1,-0.1238326261834474,,6,1,False,0.8,0.2,7
,1,1,False,0.5,0.5,0.6260257730239234,,6,1,True,,,7
,4,2,False,0.1,0.9,0.1521176251811447,,1,2,False,0.5,0.5,7
,1,1,True,,,0.010000000000000009,80.63464280382333,4,0,False,0.1,0.9,7
99.45181087137111,3,1,True,,,0.009999999999999995,96.85338830172913,2,0,False,0.1,0.9,7
,6,2,True,,,0.010000000000000009,95.55202272784584,1,1,True,,,7
,4,2,False,0.6,0.4,-0.011624466440548265,90.08668882225021,5,2,True,,,7
,4,2,False,0.3,0.7,0.20560322065714837,,5,2,True,,,7
,4,1,True,,,0.010000000000000009,93.611430939201,6,0,False,0.8,0.2,7
,4,1,False,0.1,0.9,0.5243940534190219,,1,1,True,,,7
,4,3,False,0.4,0.6,0.30558255273963025,,2,3,False,0.6,0.4,7
,5,1,False,0.6,0.4,0.4299631581501486,,4,1,False,0.3,0.7,7
,1,3,False,0.1,0.9,0.25375451913704034,,5,3,True,,,7
,6,1,True,,,0.010000000000000009,87.60266162605932,5,0,False,0.2,0.8,7
,0,3,False,0.3,0.7,-0.11070838778853798,,6,3,False,0.5,0.5,7
92.7465546335483,5,0,False,0.1,0.9,0.3634346831053823,,7,0,False,0.4,0.6,8
100.0,4,2,False,0.4,0.6,-0.0714137478789234,,5,2,True,,,8
100.0,5,1,False,0.5,0.5,0.3885491902299837,,6,1,False,0.8,0.2,8
,3,1,True,,,0.010000000000000009,70.56129507093289,5,0,False,0.2,0.8,8
,0,1,False,0.9,0.1,-0.1775976833462145,93.32226323323952,2,1,False,0.9,0.1,8
,3,1,False,0.3,0.7,-0.057884311549627476,,4,1,True,,,8
57.58019399705833,4,1,False,0.4,0.6,0.23290832416302765,,6,1,False,0.4,0.6,8
82.5600300088302,5,0,False,0.3,0.7,0.35200006413274365,,5,0,False,0.2,0.8,8
,1,2,False,0.9,0.1,-0.07532670649460893,,5,2,False,0.5,0.5,8
,5,1,True,,,0.010000000000000009,89.12026266231408,5,0,False,0.9,0.1,8
98.12383814131101,5,2,False,0.5,0.5,0.28289139423553533,,4,2,False,0.1,0.9,8
96.55897455848609,2,1,False,0.7,0.3,0.664730749493055,100.0,6,1,False,0.3,0.7,8
56.122198564378714,0,0,False,0.2,0.8,0.05398632065350295,,6,0,False,0.6,0.4,8
,2,2,False,0.5,0.5,0.5554452661819803,100.0,7,2,False,1.0,0.0,8
,6,2,False,1.0,0.0,0.017662760964710478,,2,2,False,0.0,1.0,8
60.763443571400124,1,1,False,0.0,1.0,0.3027970840893637,,2,1,False,0.3,0.7,8
,6,1,False,0.5,0.5,0.3114059646925086,92.62503566699588,0,1,True,,,8
85.96358584098697,5,1,False,0.1,0.9,-0.3105344615411605,89.14645311012103,3,1,True,,,8
88.00110565597852,6,0,False,0.7,0.3,-0.1285702849784869,,5,0,False,0.4,0.6,8
,4,1,False,0.4,0.6,0.2670656961642217,68.73028943069443,7,1,True,,,8
,6,1,False,0.8,0.2,0.06070874944608856,,6,1,False,0.4,0.6,8
,6,1,True,,,0.010000000000000009,81.0214698720555,5,0,False,0.6,0.4,8
,1,2,False,0.5,0.5,0.7404157203129882,,2,2,False,0.8,0.2,8
80.63464280382333,4,0,False,0.1,0.9,-0.16257539893612893,,6,0,False,0.2,0.8,8
96.85338830172913,2,0,False,0.1,0.9,0.8281378353991589,,3,0,False,0.8,0.2,8
95.55202272784584,1,1,True,,,0.010000000000000009,96.27384536119591,5,0,False,0.5,0.5,8
90.08668882225021,5,2,True,,,0.010000000000000009,91.49942987770068,4,1,False,0.2,0.8,8
,5,2,True,,,0.010000000000000009,90.64761538859585,5,1,False,0.4,0.6,8
93.611430939201,6,0,False,0.8,0.2,0.20284808064268212,100.0,6,0,False,0.0,1.0,8
,1,1,True,,,0.010000000000000009,45.3843741301675,5,0,False,0.5,0.5,8
,2,3,False,0.6,0.4,-0.18445009306864169,,3,3,True,,,8
,4,1,False,0.3,0.7,0.13765115716443388,77.90809511786252,5,1,True,,,8
,5,3,True,,,0.0,96.80161772795907,1,2,False,0.2,0.8,8
87.60266162605932,5,0,False,0.2,0.8,0.3063187138725567,59.34102929725897,7,0,False,0.9,0.1,8
,6,3,False,0.5,0.5,-0.19899618298302812,,1,3,True,,,8
,7,0,False,0.4,0.6,0.5017199437155843,71.86011592722738,5,1,True,,,9
,5,2,True,,,0.0,100.0,6,2,True,,,9
,6,1,False,0.8,0.2,0.2258954991852338,100.0,3,2,False,0.1,0.9,9
70.56129507093289,5,0,False,0.2,0.8,0.28710021096932037,,4,1,True,,,9
93.32226323323952,2,1,False,0.9,0.1,0.631344931035563,,7,2,True,,,9
,4,1,True,,,0.010000000000000009,98.21226598748187,6,1,False,0.5,0.5,9
,6,1,False,0.4,0.6,0.5033305225924963,,1,2,True,,,9
,5,0,False,0.2,0.8,0.6030911926706604,,5,1,False,0.9,0.1,9
,5,2,False,0.5,0.5,0.0188937579123597,,0,3,False,0.3,0.7,9
89.12026266231408,5,0,False,0.9,0.1,0.28498357044951994,,0,1,False,0.9,0.1,9
,4,2,False,0.1,0.9,0.3063896820882962,,4,3,True,,,9
100.0,6,1,False,0.3,0.7,0.20949131736898058,,4,2,True,,,9
,6,0,False,0.6,0.4,0.2095226867667317,,6,1,True,,,9
100.0,7,2,False,1.0,0.0,-0.4209115306720411,,2,3,False,0.7,0.3,9
,2,2,False,0.0,1.0,-0.017108205094606754,,2,3,True,,,9
,2,1,False,0.3,0.7,0.2985687765059426,,5,2,False,0.7,0.3,9
92.62503566699588,0,1,True,,,0.010000000000000009,49.38682735721305,2,1,False,0.1,0.9,9
89.14645311012103,3,1,True,,,0.010000000000000009,97.55119622122567,7,1,False,0.2,0.8,9
,5,0,False,0.4,0.6,-0.20223981915300326,74.57992849298108,3,1,True,,,9
68.73028943069443,7,1,True,,,0.010000000000000009,93.4633996793016,2,1,False,0.6,0.4,9
,6,1,False,0.4,0.6,0.16659464246602093,100.0,4,2,True,,,9
81.0214698720555,5,0,False,0.6,0.4,0.21803080456651502,,5,1,True,,,9
,2,2,False,0.8,0.2,0.03312925592649796,,4,3,False,0.5,0.5,9
,6,0,False,0.2,0.8,0.01888951486003909,,0,1,False,0.3,0.7,9
,3,0,False,0.8,0.2,-0.2898911684488027,66.74127426469548,1,1,False,0.3,0.7,9
96.27384536119591,5,0,False,0.5,0.5,0.2829313026800573,,5,1,False,0.3,0.7,9
91.49942987770068,4,1,False,0.2,0.8,0.2473539073769635,,1,2,False,0.8,0.2,9
90.64761538859585,5,1,False,0.4,0.6,0.6212446805457481,,7,2,False,0.9,0.1,9
100.0,6,0,False,0.0,1.0,-0.21998557343069353,,1,1,False,0.6,0.4,9
45.3843741301675,5,0,False,0.5,0.5,0.17097364937129433,,4,1,False,0.0,1.0,9
,3,3,True,,,0.010000000000000002,92.19964162933903,1,3,False,0.9,0.1,9
77.90809511786252,5,1,True,,,0.0,91.12508065119424,1,1,True,,,9
96.80161772795907,1,2,False,0.2,0.8,-0.3167565559791172,,7,3,True,,,9
59.34102929725897,7,0,False,0.9,0.1,-0.39263371236093425,,6,1,False,0.2,0.8,9
,1,3,True,,,0.010000000000000009,98.30771108723349,1,3,False,0.5,0.5,9
71.86011592722738,5,1,True,,,0.010000000000000009,94.04232654217876,5,0,False,0.7,0.3,10
100.0,6,2,True,,,0.0,96.45898800148977,7,1,True,,,10
100.0,3,2,False,0.1,0.9,-0.2073462579415647,,6,2,True,,,10
,4,1,True,,,0.010000000000000009,89.31734078418303,3,0,False,0.7,0.3,10
,7,2,True,,,0.010000000000000009,100.0,5,1,False,0.3,0.7,10
98.21226598748187,6,1,False,0.5,0.5,0.12202497602251323,,6,1,True,,,10
,1,2,True,,,0.0,95.28553426998202,6,1,True,,,10
,5,1,False,0.9,0.1,0.18190113975864636,83.09089931623959,6,1,False,0.5,0.5,10
,0,3,False,0.3,0.7,0.20760880541440752,,7,3,True,,,10
,0,1,False,0.9,0.1,0.28222330098341775,,0,1,False,0.9,0.1,10
,4,3,True,,,0.010000000000000009,100.0,6,2,False,0.3,0.7,10
,4,2,True,,,0.010000000000000009,65.73529171691042,5,1,False,0.5,0.5,10
,6,1,True,,,0.0,75.0223300101222,4,0,False,0.8,0.2,10
,2,3,False,0.7,0.3,-0.02574968735618277,,2,3,False,0.1,0.9,10
,2,3,True,,,0.010000000000000009,91.84472183358491,3,2,True,,,10
,5,2,False,0.7,0.3,0.03655173751535701,,6,2,False,1.0,0.0,10
49.38682735721305,2,1,False,0.1,0.9,-0.2627317416535351,,1,1,False,0.5,0.5,10
97.55119622122567,7,1,False,0.2,0.8,0.18427141014460835,83.26820886987234,2,1,False,0.4,0.6,10
74.57992849298108,3,1,True,,,0.010000000000000009,99.53893494143173,4,0,False,0.4,0.6,10
93.4633996793016,2,1,False,0.6,0.4,0.5041737736900855,,4,1,False,0.5,0.5,10
100.0,4,2,True,,,0.010000000000000009,100.0,0,1,False,0.7,0.3,10
,5,1,True,,,0.010000000000000009,91.12398771868683,5,0,False,0.2,0.8,10
,4,3,False,0.5,0.5,0.15692788549044773,,4,3,False,0.9,0.1,10
,0,1,False,0.3,0.7,0.12731907717436663,,7,1,False,0.2,0.8,10
66.74127426469548,1,1,False,0.3,0.7,0.591678294356599,,3,1,False,1.0,0.0,10
,5,1,False,0.3,0.7,0.14266733903187923,,5,1,True,,,10
,1,2,False,0.8,0.2,-0.2649138041752154,,5,2,True,,,10
,7,2,False,0.9,0.1,0.1620990799663502,,7,2,False,0.6,0.4,10
,1,1,False,0.6,0.4,0.5758211260164707,,5,1,True,,,10
,4,1,False,0.0,1.0,0.4250184174524479,,4,1,False,0.4,0.6,10
92.19964162933903,1,3,False,0.9,0.1,0.522260915301753,,1,3,False,0.3,0.7,10
91.12508065119424,1,1,True,,,0.0,87.302828353978,5,0,False,0.7,0.3,10
,7,3,True,,,0.010000000000000009,96.87965082565644,2,2,True,,,10
,6,1,False,0.2,0.8,0.1249171209672908,,4,1,False,0.7,0.3,10
98.30771108723349,1,3,False,0.5,0.5,0.11966228244969135,,7,3,False,0.3,0.7,10
94.04232654217876,5,0,False,0.7,0.3,-0.29542002451100585,,5,0,False,0.9,0.1,11
96.45898800148977,7,1,True,,,0.0,91.02816957999167,4,0,False,0.7,0.3,11
,6,2,True,,,0.009999999999999995,97.54155163547091,7,1,False,0.8,0.2,11
89.31734078418303,3,0,False,0.7,0.3,0.3287786478640092,90.69808676115005,6,0,False,0.5,0.5,11
100.0,5,1,False,0.3,0.7,-0.3051076107003956,,4,1,False,0.6,0.4,11
,6,1,True,,,0.009999999999999995,94.69341415106695,7,0,False,0.0,1.0,11
95.28553426998202,6,1,True,,,0.0,95.45629201990015,4,0,False,0.4,0.6,11
83.09089931623959,6,1,False,0.5,0.5,-0.07493082853695993,,2,1,True,,,11
,7,3,True,,,0.0,82.49238581485233,3,2,True,,,11
,0,1,False,0.9,0.1,-0.06512065645246312,69.57381080843916,4,1,False,0.2,0.8,11
100.0,6,2,False,0.3,0.7,0.6551813432086564,,4,2,False,0.4,0.6,11
65.73529171691042,5,1,False,0.5,0.5,-0.16696236367197087,,4,1,False,0.6,0.4,11
75.0223300101222,4,0,False,0.8,0.2,-0.044243016351434794,,2,0,False,0.1,0.9,11
,2,3,False,0.1,0.9,-0.027013005165681947,,0,3,False,0.8,0.2,11
91.84472183358491,3,2,True,,,0.010000000000000009,98.43377573499785,0,1,True,,,11
,6,2,False,1.0,0.0,-0.20627972667940686,,3,2,False,0.5,0.5,11
,1,1,False,0.5,0.5,0.3544541247216743,,1,1,False,0.2,0.8,11
83.26820886987234,2,1,False,0.4,0.6,0.4859985102060659,,7,1,False,0.6,0.4,11
99.53893494143173,4,0,False,0.4,0.6,0.7962909066478634,63.22638034685599,5,0,False,0.6,0.4,11
,4,1,False,0.5,0.5,-0.01959743622739496,,4,1,False,0.1,0.9,11
100.0,0,1,False,0.7,0.3,-0.08289943736947458,,3,1,False,0.9,0.1,11
91.12398771868683,5,0,False,0.2,0.8,0.428223953922642,85.90826156227271,1,0,False,0.1,0.9,11
,4,3,False,0.9,0.1,0.0784497459813962,,2,3,True,,,11
,7,1,False,0.2,0.8,0.6812185222456596,83.1575062696161,5,1,False,0.1,0.9,11
,3,1,False,1.0,0.0,0.13391126209893933,61.57948257447831,1,1,False,0.3,0.7,11
,5,1,True,,,0.0,85.24383649833467,3,0,False,0.7,0.3,11
,5,2,True,,,0.010000000000000009,90.01838017094563,3,1,True,,,11
,7,2,False,0.6,0.4,0.31065497946266557,,5,2,True,,,11
,5,1,True,,,0.010000000000000009,77.98803659373729,3,0,False,0.9,0.1,11
,4,1,False,0.4,0.6,0.09366344404928145,,6,1,False,0.3,0.7,11
,1,3,False,0.3,0.7,0.3822805844191782,,6,3,False,0.6,0.4,11
87.302828353978,5,0,False,0.7,0.3,0.35592253606326907,,4,0,False,0.8,0.2,11
96.87965082565644,2,2,True,,,0.010000000000000009,92.04051038888007,3,1,False,0.3,0.7,11
,4,1,False,0.7,0.3,-0.08056043089751314,78.67082744338407,5,1,False,0.8,0.2,11
,7,3,False,0.3,0.7,0.037045603671730265,,3,3,False,0.7,0.3,11
,5,0,False,0.9,0.1,-0.19314684445892277,,5,1,False,0.3,0.7,12
91.02816957999167,4,0,False,0.7,0.3,-0.05003921019371452,,5,1,False,0.1,0.9,12
97.54155163547091,7,1,False,0.8,0.2,0.08841118731365633,,0,2,True,,,12
90.69808676115005,6,0,False,0.5,0.5,0.1176070050672362,,7,1,True,,,12
,4,1,False,0.6,0.4,0.4654750919851959,,6,2,True,,,12
94.69341415106695,7,0,False,0.0,1.0,0.626231001734799,,2,1,False,0.4,0.6,12
95.45629201990015,4,0,False,0.4,0.6,0.19648041758610046,,1,1,True,,,12
,2,1,True,,,0.010000000000000009,75.45256589602884,2,1,True,,,12
82.49238581485233,3,2,True,,,0.0,83.83899834047064,1,2,True,,,12
69.57381080843916,4,1,False,0.2,0.8,0.5852488447602757,,3,2,False,0.1,0.9,12
,4,2,False,0.4,0.6,0.022563022728966153,,4,3,True,,,12
,4,1,False,0.6,0.4,-0.061438578897776486,,2,2,False,0.1,0.9,12
,2,0,False,0.1,0.9,0.24653820016113037,,0,1,False,0.2,0.8,12
,0,3,False,0.8,0.2,0.42557203381158315,,3,4,False,0.3,0.7,12
98.43377573499785,0,1,True,,,0.010000000000000009,95.68011542594998,6,1,False,0.4,0.6,12
,3,2,False,0.5,0.5,0.11828681566422689,,5,3,False,0.6,0.4,12
,1,1,False,0.2,0.8,0.1960142559197683,,6,2,False,0.3,0.7,12
,7,1,False,0.6,0.4,-0.4155645455005511,,6,2,False,0.3,0.7,12
63.22638034685599,5,0,False,0.6,0.4,-0.13228723362605854,,6,1,False,0.1,0.9,12
,4,1,False,0.1,0.9,-0.4706926939914451,,6,2,False,0.7,0.3,12
,3,1,False,0.9,0.1,0.03117176844039926,,4,2,False,0.9,0.1,12
85.90826156227271,1,0,False,0.1,0.9,-0.5370510383533481,,7,1,False,0.3,0.7,12
,2,3,True,,,0.010000000000000009,89.75555297368825,1,3,False,0.8,0.2,12
83.1575062696161,5,1,False,0.1,0.9,0.2898671951104459,,7,2,True,,,12
61.57948257447831,1,1,False,0.3,0.7,-0.13931154617617636,,2,2,False,0.7,0.3,12
85.24383649833467,3,0,False,0.7,0.3,-0.08860809982567386,,7,1,False,0.8,0.2,12
90.01838017094563,3,1,True,,,0.010000000000000009,89.19205471367333,5,1,True,,,12
,5,2,True,,,0.009999999999999995,100.0,0,2,False,0.0,1.0,12
77.98803659373729,3,0,False,0.9,0.1,0.04746411959641472,,5,1,True,,,12
,6,1,False,0.3,0.7,0.20106727335952634,,2,2,False,0.5,0.5,12
,6,3,False,0.6,0.4,-0.10404056953241084,,4,4,False,0.3,0.7,12
,4,0,False,0.8,0.2,-0.39493258664127445,,7,1,False,0.3,0.7,12
92.04051038888007,3,1,False,0.3,0.7,0.4331842613169287,,6,2,False,0.8,0.2,12
78.67082744338407,5,1,False,0.8,0.2,0.31769780212281773,,3,2,True,,,12
,3,3,False,0.7,0.3,0.10184643148367738,,5,4,False,0.8,0.2,12
,5,1,False,0.3,0.7,-0.026021789868921008,,7,1,False,0.2,0.8,13
,5,1,False,0.1,0.9,-0.07336963037442568,,4,1,False,0.7,0.3,13
,0,2,True,,,0.010000000000000009,83.7609282131977,5,1,False,0.9,0.1,13
,7,1,True,,,0.010000000000000009,85.53330189303422,2,0,False,0.7,0.3,13
,6,2,True,,,0.010000000000000009,99.77169844285703,4,1,False,0.2,0.8,13
,2,1,False,0.4,0.6,0.45568863808286575,,2,1,False,0.1,0.9,13
,1,1,True,,,0.010000000000000009,99.29762160160037,4,0,False,0.0,1.0,13
75.45256589602884,2,1,True,,,0.010000000000000009,86.91941751557347,0,0,False,0.3,0.7,13
83.83899834047064,1,2,True,,,0.0,90.48491363876836,1,1,False,0.6,0.4,13
,3,2,False,0.1,0.9,0.6129621858135387,,6,2,False,0.7,0.3,13
,4,3,True,,,0.0,100.0,6,2,True,,,13
,2,2,False,0.1,0.9,0.20565669765541922,,5,2,True,,,13
,0,1,False,0.2,0.8,-0.11085366545721725,,1,1,True,,,13
,3,4,False,0.3,0.7,0.2856402134911249,,3,4,False,0.9,0.1,13
95.68011542594998,6,1,False,0.4,0.6,0.3718747339625985,,1,1,True,,,13
,5,3,False,0.6,0.4,0.5691353389848489,,0,3,False,0.1,0.9,13
,6,2,False,0.3,0.7,0.171742812381799,,4,2,True,,,13
,6,2,False,0.3,0.7,0.11961993982656749,,7,2,False,0.2,0.8,13
,6,1,False,0.1,0.9,0.623203012268724,,1,1,False,0.8,0.2,13
,6,2,False,0.7,0.3,0.3713557358105407,,4,2,True,,,13
,4,2,False,0.9,0.1,-0.2906771215989905,,1,2,False,0.9,0.1,13
,7,1,False,0.3,0.7,0.5310023813326028,,3,1,True,,,13
89.75555297368825,1,3,False,0.8,0.2,0.4130413153434469,,0,3,False,0.0,1.0,13
,7,2,True,,,0.010000000000000009,99.58741991713562,5,1,False,1.0,0.0,13
,2,2,False,0.7,0.3,0.13217913918009813,,6,2,True,,,13
,7,1,False,0.8,0.2,0.15803274446033788,73.83204480811752,0,1,False,0.7,0.3,13
89.19205471367333,5,1,True,,,0.010000000000000009,84.4738731957941,4,0,False,0.5,0.5,13
100.0,0,2,False,0.0,1.0,-0.2959959555012491,,7,2,False,0.9,0.1,13
,5,1,True,,,0.010000000000000009,98.67023968353563,6,0,False,0.7,0.3,13
,2,2,False,0.5,0.5,0.08709781978626574,,2,2,True,,,13
,4,4,False,0.3,0.7,0.39701679901000386,,0,4,False,0.8,0.2,13
,7,1,False,0.3,0.7,-0.03567896005131699,,4,1,False,0.5,0.5,13
,6,2,False,0.8,0.2,0.037711812054734506,,2,2,True,,,13
,3,2,True,,,0.010000000000000009,94.24932667541594,4,1,False,0.9,0.1,13
,5,4,False,0.8,0.2,0.1484152574909834,,0,4,True,,,13
,7,1,False,0.2,0.8,-0.11433075631774392,,5,1,False,0.5,0.5,14
,4,1,False,0.7,0.3,0.2637362531696715,,7,1,True,,,14
83.7609282131977,5,1,False,0.9,0.1,0.45706780180385365,,4,1,False,1.0,0.0,14
85.53330189303422,2,0,False,0.7,0.3,0.1963426529192332,,2,0,False,0.9,0.1,14
99.77169844285703,4,1,False,0.2,0.8,-0.14361958404482433,,2,1,False,0.4,0.6,14
,2,1,False,0.1,0.9,0.18785571809623403,,0,1,False,0.0,1.0,14
99.29762160160037,4,0,False,0.0,1.0,0.5479997697368295,,7,0,False,0.7,0.3,14
86.91941751557347,0,0,False,0.3,0.7,0.2455574417105743,,5,0,False,0.5,0.5,14
90.48491363876836,1,1,False,0.6,0.4,0.32141691908291303,,2,1,False,1.0,0.0,14
,6,2,False,0.7,0.3,-0.07679235477118307,,5,2,True,,,14
100.0,6,2,True,,,0.0,96.26386367107314,0,1,False,1.0,0.0,14
,5,2,True,,,0.01,87.62141501014554,0,1,False,0.2,0.8,14
,1,1,True,,,0.0,91.1437680506204,6,0,False,0.7,0.3,14
,3,4,False,0.9,0.1,0.1838216872204571,,5,4,True,,,14
